,mae
798,0.1577044814845864
799,0.15876931418661097
800,0.15756330834520077
801,0.159469851628409
802,0.16053580002146964
803,0.1566307234342823
804,0.15731921802464136
805,0.15799523399285229
806,0.1548682892597157
807,0.15818785746682068
808,0.15842575151749483
809,0.15906498093061622
810,0.16112510715086725
811,0.15599376957673747
812,0.15705855773749375
813,0.16032757049278198
814,0.15847553441511492
815,0.15856304660109885
816,0.15681861642187714
817,0.1587191511951861
818,0.1591920233717114
819,0.1580987208927854
820,0.15915677432554878
821,0.1580808494860591
822,0.15806401716427693
823,0.15703195359952618
824,0.15858493801586968
825,0.16066974594739353
826,0.15964729776984174
827,0.16016472827164735
828,0.15932274289034168
829,0.1595611603036171
830,0.15919142152553034
831,0.15963021048843806
832,0.15771098851637794
833,0.15715730105452916
834,0.1577075247235635
835,0.1592596036760011
836,0.15823412830083147
837,0.16296630082344638
838,0.15949050007412388
839,0.15809044200928138
840,0.15852530631749992
841,0.15795513054898142
842,0.1567150410307292
843,0.1590281284208662
844,0.15748742007662825
845,0.1583337811341451
846,0.157910734414065
847,0.1573633942974108
848,0.15956375241976642
849,0.15847646596668327
850,0.15909992076534069
851,0.15871091069500468
852,0.15650606450733784
853,0.15741937378505505
854,0.1581295964349674
855,0.15860219118349012
856,0.15829379359327422
857,0.1574353168578528
858,0.15818249617136054
859,0.16050075878168907
860,0.15804663101443836
861,0.15859637998714135
862,0.1570084430532261
863,0.15814538626461966
864,0.15736621065745066
865,0.15422150758956743
866,0.16126818713119603
867,0.15767207403168151
868,0.1612165587714559
869,0.15567208779307773
870,0.16199123719116873
871,0.16085764462262733
872,0.15923241809846939
873,0.15813505357757354
874,0.15775782337489644
875,0.15536696722712348
876,0.15932717513009587
877,0.15890950197798062
878,0.15681881428275193
879,0.15869147074034864
880,0.15823564933957263
881,0.15796943272910616
882,0.15735318408484084
883,0.1592496928555423
884,0.15572662386523475
885,0.15669398506466506
886,0.15491061642884302
887,0.15661094385872465
888,0.15975326625373573
889,0.15977773304527632
890,0.15722063209117657
891,0.1605964880782461
892,0.15526867720516993
893,0.15923897206454177
894,0.16070683561006327
895,0.15831626080543684
896,0.16130689995423597
897,0.1567486072053567
898,0.15852773638129777
899,0.15829998423429043
900,0.15932120486887502
901,0.15900933597440556
902,0.15884435953877107
903,0.1579846175657994
904,0.1575478579257527
905,0.1573447536663406
906,0.15950618240726477
907,0.15531299623951791
908,0.15792665827472588
909,0.15847703367731705
910,0.1584411972517111
911,0.15791666932621334
912,0.15593169666871706
913,0.15460697514632118
914,0.15691301185630102
915,0.15596400334099375
916,0.15649303830843983
917,0.15691798433793216
918,0.1572559437961106
919,0.16026887490598027
920,0.15879006097018847
921,0.15459699505218072
922,0.1614733780749615
923,0.1603972898954385
924,0.15605982216863507
925,0.15618933470601407
926,0.15881494507979263
927,0.15884306688196054
928,0.15834409846912575
929,0.1583357455183416
930,0.16012013882529097
931,0.15692300900006964
932,0.15898422831317663
933,0.161580623381912
934,0.15650242585842516
935,0.15726135701274493
936,0.1569484242676403
937,0.15940022078834978
938,0.1586848266929248
939,0.15756340097937938
940,0.15963230411700643
941,0.15665264761665712
942,0.1529548218239239
943,0.1560135522293064
944,0.1560775635615591
945,0.15854503588191288
946,0.1621247058678337
947,0.1595553375227282
948,0.1562617401802351
949,0.15997707470644962
950,0.15698841908609876
951,0.1567393753668588
952,0.15579412379691154
953,0.1558370309123208
954,0.15759186846334944
955,0.15560542907447744
956,0.15601754588020483
957,0.1563045881452383
958,0.15820058757327085
959,0.1550195225131402
960,0.1580711678706037
961,0.15641771708967991
962,0.15911067842687435
963,0.15795933274662657
964,0.15607954116914788
965,0.15791084610755546
966,0.1600568871643485
967,0.15571179037841162
968,0.16048695192798104
969,0.16001632375625255
970,0.15877751249521582
971,0.16186328836211455
972,0.15620655662363978
973,0.16003955527294164
974,0.15906236731620266
975,0.15636396480707293
976,0.15779087020296448
977,0.15675354593485957
978,0.16030075088425175
979,0.15552631550157067
980,0.1600686117136246
981,0.15892525014326403
982,0.1617851314414929
983,0.1568323292713757
984,0.15680316344534476
985,0.15743088289917695
986,0.15935355367194745
987,0.15996576339938703
988,0.15971601435233837
989,0.15814607105828496
990,0.15648215575098853
991,0.15996242790064005
992,0.15951738537296833
993,0.15886667012539277
994,0.1563249819068658
995,0.15879604353258986
996,0.15729416621058778
997,0.1588753310289757
998,0.15657979963294646
999,0.15739197544185984
