,mae
596,0.40409209930029905
597,0.39758347914855935
598,0.38721714833552906
599,0.39828825169027815
600,0.3987009505889001
601,0.40230010975339775
602,0.396556486589601
603,0.40702948586166826
604,0.3945326594226813
605,0.3866514334661414
606,0.40009171119710984
607,0.4162435658988744
608,0.39826766408284336
609,0.40748905217293213
610,0.3960166184799467
611,0.3927008801109237
612,0.39708239713917753
613,0.39044646011102613
614,0.4064585357634077
615,0.39088747942843566
616,0.39826120994236297
617,0.37974391814288055
618,0.3912051749596438
619,0.38663771610114295
620,0.38323423938712287
621,0.39871364397471837
622,0.38366351744705396
623,0.38709183685313664
624,0.4100288200796975
