,mae
298,0.6453132341313584
299,0.6221891506998507
300,0.6310287363337566
301,0.62956189181851
302,0.6298221446425535
303,0.6230927253688726
304,0.6289939740337057
305,0.6273291887561507
306,0.6358563723638648
307,0.6282233751357547
308,0.6325189674656221
309,0.6259636908737877
310,0.6293675010841081
311,0.6306442029533095
312,0.6323338756136933
313,0.6239530007643862
314,0.6310419479819915
315,0.6357217771000512
316,0.6259513705220432
317,0.6370979862519112
318,0.6352848019429032
319,0.6291195767070393
320,0.6314657065818364
321,0.6306586945298888
322,0.6297111392388733
323,0.6339303723424154
324,0.6484765336643225
325,0.6275802632984391
326,0.6335991619133615
327,0.6347930370751215
328,0.628706934883169
329,0.6308918356559255
330,0.6253771894659527
331,0.63353826175582
332,0.6255053866075859
333,0.6284655180890607
334,0.6326258714876049
335,0.6344320368822288
336,0.6432917588620443
337,0.6369789215720274
338,0.6285490372299791
339,0.6252207122071758
340,0.6316636189625877
341,0.6229099563561848
342,0.6298841619454045
343,0.6233545984141765
344,0.6314699011621276
345,0.6136492387820746
346,0.6228658731941507
347,0.6416520920103465
348,0.6341206696329188
349,0.6310552245803166
350,0.6305236880108095
351,0.6284820701728482
352,0.6423946975328032
353,0.6266711204297275
354,0.6239620619520626
355,0.6262257176130532
356,0.6327623475168267
357,0.6303282751011846
358,0.6382621390687291
359,0.6273594458462693
360,0.6317805646337122
361,0.635475300824333
362,0.6248796666780636
363,0.632067573399215
364,0.6353163125910175
365,0.6412300458153151
366,0.6378606456338979
367,0.6390381941776876
368,0.632414474244942
369,0.6446538606416099
370,0.62189327908163
371,0.6319962745491552
372,0.6403092173064617
373,0.6301622615773668
374,0.6376144357392431
375,0.6353113036554351
376,0.6305917882061246
377,0.6262373132789539
378,0.636754620614358
379,0.6295803889721542
380,0.6247646399696252
381,0.6278685963804053
382,0.6280808809774873
383,0.6269075396268118
384,0.6305851375782048
385,0.6276325963606484
386,0.6372033886753556
387,0.6279850263229585
388,0.6298678776961825
389,0.6269519957731533
390,0.6331815095877844
391,0.6318146828807479
392,0.6389761912043798
393,0.6271691961443492
394,0.6283497034953524
395,0.6308315162215773
396,0.637252620739296
397,0.6333643822570488
398,0.6312060310791898
399,0.6284591970030438
400,0.6332734790828682
401,0.6295766090665795
402,0.6231787340444787
403,0.6315253304536365
404,0.6328496268898881
405,0.6359941644278647
406,0.6410924349005198
407,0.6365128696782594
408,0.628293210233315
409,0.6230556519313011
410,0.6302049772009037
411,0.6327334161617065
412,0.6275551760925538
413,0.6294004278222236
414,0.6336430707853401
415,0.6379129945970007
416,0.6298611475760426
417,0.6288785626776212
418,0.6357709392750761
419,0.6291527844079494
420,0.6433396026813221
421,0.6302669269008111
422,0.6297525204393298
423,0.6337156503211882
424,0.6201483025515484
425,0.6247173950978179
426,0.6306466882613115
427,0.6338952667664383
428,0.6284683451334352
429,0.6287769797301137
430,0.635920398996832
431,0.6297141033931899
432,0.6337199254269228
433,0.6291736280332902
434,0.6318150688148846
435,0.6373872945394617
436,0.639237505370221
437,0.6331862524881653
438,0.627494705424312
439,0.6398012604715787
440,0.6258403739548927
441,0.6286262524303526
442,0.6331308352254069
443,0.631861997030859
444,0.6392344302756912
445,0.6262026640085281
446,0.6375601297359993
447,0.6346149213917739
448,0.6265613903837858
449,0.6318615707381796
450,0.6315736824689854
451,0.6409857467271637
452,0.6333019276914423
453,0.6332697686932192
454,0.6353441638663763
455,0.6279695714870328
456,0.6331945487274272
457,0.6296555972095986
458,0.6297186595247072
459,0.6285261072197474
460,0.6316676350906819
461,0.6330501642917669
462,0.6352269377727269
463,0.631430688224849
464,0.6388194121066851
465,0.6386430772667849
466,0.6323355088349073
467,0.6296009916865164
468,0.6334033969104111
469,0.6263898730905361
470,0.6381548350762544
471,0.6389870505326177
472,0.6337865105293532
473,0.6314334488931758
474,0.6235595615939246
475,0.6288050815997139
476,0.6397482368806224
477,0.6309300734553261
478,0.6294188373308824
479,0.6232239265956546
480,0.6346993720921777
481,0.6300314004406657
482,0.6344732758987085
483,0.6393599739132816
484,0.6320133238951294
485,0.634212129774593
486,0.6301904650359865
487,0.6302383288147843
488,0.6304296418463614
489,0.6327444043399548
490,0.6362790701061646
491,0.6374418608090878
492,0.6450748672901558
493,0.6366659150584213
494,0.6313440298193825
495,0.6277953242274531
496,0.6364732087613694
497,0.6277754927007274
498,0.6245444566926763
499,0.6348590730561433
500,0.6286446881725876
501,0.6353335744119768
502,0.6277833082119574
503,0.6267655715824979
504,0.631690674673737
505,0.6333167923405072
506,0.6374842050816951
507,0.6316567259754746
508,0.6334237721276728
509,0.6262627468095743
510,0.6344294446603391
511,0.6262930801848402
512,0.6288463058234017
513,0.6359462058913524
514,0.635460316108598
515,0.6316717572222149
516,0.6240171259539427
517,0.6328046672161247
518,0.634618264579588
519,0.6394563727461423
520,0.641323779725231
521,0.6294694612283276
522,0.632396241663598
523,0.6291088496259433
524,0.6300694936574285
525,0.6300440307504556
526,0.6282043907447245
527,0.6395489729175156
528,0.6296315729609372
529,0.6374451577197027
530,0.6337366763708019
531,0.6271882170516289
532,0.6317531069725068
533,0.6404423453059604
534,0.6229118405051699
535,0.6244077743289201
536,0.6314901950039491
537,0.6301317150658085
538,0.6314245278993549
539,0.6356273521245764
540,0.6253342346341573
541,0.6312024456542297
542,0.626784910364388
543,0.6309279148837651
544,0.6317318324285599
545,0.6316012233293611
546,0.633736563726668
547,0.6366197802207765
548,0.6255714597523773
549,0.626133608955157
550,0.636396473578922
551,0.6358757994093415
552,0.6317715678979141
553,0.6410343647758429
554,0.6302229037568489
555,0.6368173396935687
556,0.6342509346803026
557,0.6310066518883634
558,0.6296266036345588
559,0.634045755898372
560,0.6325705959112997
561,0.6249552355551229
562,0.6326405599333845
563,0.6319594845747143
564,0.6307390359355691
565,0.6378420518938596
566,0.6316332376119046
567,0.6255998392430145
568,0.63811975664218
569,0.6319008401608105
570,0.6336897559803217
571,0.6286744444623193
572,0.6317448120982446
573,0.6278756839202946
574,0.6205111859421213
575,0.6279452835181293
576,0.6323789892368089
577,0.6277999211809765
578,0.6276784102943316
579,0.6355719192829714
580,0.632426963011197
581,0.6293228123189759
582,0.6236699812749497
583,0.6194890112958383
584,0.636982731289049
585,0.6250926121522445
586,0.6338787271570551
587,0.6310879165724398
588,0.6314802248188659
589,0.6365148586841637
590,0.632595890252576
591,0.6330114010979204
592,0.6287081839667237
593,0.6255877375178595
594,0.6380082381070756
595,0.6359684917542149
596,0.6331655634237059
597,0.6287561508989165
598,0.6301415846670944
599,0.63202285633028
600,0.6306511726286522
601,0.6356323682547458
602,0.6387320999230571
603,0.6310338316656019
604,0.6333004740858893
605,0.6314941118856331
606,0.6303277319427503
607,0.632462699795889
608,0.6298605302720545
609,0.6319473422172811
610,0.6291420011023348
611,0.6280344523496799
612,0.6336783407971878
613,0.6316615973102101
614,0.6269467811615771
615,0.6257401554160321
616,0.6362046843528304
617,0.631813920621638
618,0.632868895585874
619,0.6263141237025731
620,0.6368088805075819
621,0.6281645002604466
622,0.6308496296911505
623,0.6339280260986881
624,0.6372194324561328
625,0.6400701803296762
626,0.6399486096013851
627,0.6328223729602849
628,0.6221667759209196
629,0.6348673170013263
630,0.6330992228249671
631,0.6284840443661268
632,0.6322144274997025
633,0.6326928230324584
634,0.6313431658105606
635,0.6290481069681768
636,0.6366614155872246
637,0.6323403594703104
638,0.6311722930676472
639,0.6275924167847833
640,0.6331386651249326
641,0.6356740175897722
642,0.6310627300179281
643,0.6341773755108466
644,0.6302976027956374
645,0.6303181380056924
646,0.6386363599829534
647,0.6257980775020308
648,0.6338112293311728
649,0.6357633377108151
650,0.6385537528248884
651,0.6291309109090606
652,0.6286012313425328
653,0.6355927251820868
654,0.6333773434939086
655,0.6305574733330505
656,0.6361109830975563
657,0.6315595541514808
658,0.62484262131484
659,0.6292623838366469
660,0.6416947411569185
661,0.6363883035516354
662,0.6291935223248968
663,0.635280615490423
664,0.634573131251947
665,0.6306056555679425
666,0.6328471395687452
667,0.6331566144835882
668,0.6326412030169217
669,0.6330179315564046
670,0.6396012871804342
671,0.6337038331814102
672,0.6316102431897946
673,0.6338398763737374
674,0.6285096182343825
675,0.6327796010215208
676,0.6285320718218191
677,0.6295429519303337
678,0.6230856184002047
679,0.6256676463298327
680,0.6316968734495793
681,0.6304285686325048
682,0.6348926564649898
683,0.6323233084277927
684,0.6272893244874129
685,0.6386928153211526
686,0.6338572998041015
687,0.6305195277891597
688,0.6335854075902061
689,0.6300751629432454
690,0.6297899204695782
691,0.6315203779788777
692,0.6267595800541567
693,0.623894853090361
694,0.6281239557830399
695,0.6354323459459476
696,0.6304244628944794
697,0.638830384051812
698,0.629724130228611
699,0.6363537909212162
700,0.6296097337935935
701,0.6309217218970352
702,0.6339116452844126
703,0.6317300306587541
704,0.6320243233630811
705,0.632774809127483
706,0.6329997825141706
707,0.6369623653136889
708,0.627640784152388
709,0.6433346407021006
710,0.6340689204052199
711,0.636356745010673
712,0.636555096201682
713,0.6306454271744468
714,0.6362276747913188
715,0.6231720496675393
716,0.6315666751057584
717,0.6332747949054335
718,0.6311802336577325
719,0.6322447450971759
720,0.6356807283279966
721,0.6275998617191854
722,0.6310518640308141
723,0.6257680089886384
724,0.6369400826404281
725,0.6273696666599747
726,0.6299184745323642
727,0.6256917621166024
728,0.6341465311278939
729,0.6316008210342727
730,0.6340157386737698
731,0.6326813853880533
732,0.6436700868975438
733,0.6294920213349221
734,0.6377551167016273
735,0.6392684517850585
736,0.6335813281469589
737,0.6342517412515971
738,0.6359844421740305
739,0.6338472284860287
740,0.6275527219192857
741,0.6311833795886201
742,0.6387243583522887
743,0.6262048969448936
744,0.6289165952120961
745,0.6324097315056126
746,0.6341683241591795
747,0.6269502339448637
748,0.6385250678565244
749,0.6273025420224139
750,0.6288750431499712
751,0.6243112137369965
752,0.626966175778152
753,0.6406528052416252
754,0.627215960208673
755,0.6269347033073096
756,0.631666072204744
757,0.6320099761189979
758,0.6383420628883704
759,0.6338870932341474
760,0.6319885772822355
761,0.6377634995424849
762,0.6332270656595939
763,0.6359120184072924
764,0.6309805750342741
765,0.6350848155311237
766,0.6344907839140801
767,0.6351665112865941
768,0.6253917664595342
769,0.6412257046995068
770,0.636221798407292
771,0.6277618541862476
772,0.6288363703361113
773,0.6403938833875213
774,0.6371478142388319
775,0.6322582272964035
776,0.6352582167666195
777,0.6351912102847577
778,0.6362685339332516
779,0.6293252008426371
780,0.63426955727141
781,0.633599508694971
782,0.6414850755634859
783,0.6316809549160278
784,0.6417478188592752
785,0.629425799615558
786,0.6349210059142326
787,0.6272723325394446
788,0.6393816428732163
789,0.6305100081902272
790,0.6340283373531854
791,0.631390446898984
792,0.6240419209019405
793,0.6307496202823393
794,0.6362809986844689
795,0.6246363711759677
796,0.630437722936582
797,0.6345062242317792
798,0.6350400607064738
799,0.6173242281133646
800,0.6295890002123339
801,0.6326772710559446
802,0.6279395329913262
803,0.6313245700221581
804,0.635935155837091
805,0.6342566293990051
806,0.6279066966898722
807,0.6313768308436717
808,0.6268412507405524
809,0.6301299537548095
810,0.6316722672495694
811,0.6280494010940625
812,0.6255882427479079
813,0.637617255772408
814,0.6289912114751846
815,0.6361003594693748
816,0.6278996003505466
817,0.6343601012405548
818,0.6423270580547338
819,0.6288320291228363
820,0.6317339170945245
821,0.6278965717845783
822,0.6345704118297153
823,0.6364806136061556
824,0.6338276177039597
825,0.6261849600518322
826,0.6372179364736911
827,0.6326737208838713
828,0.6360498206742132
829,0.63148262494297
830,0.6350451556444461
831,0.6358421612066054
832,0.6403129522079611
833,0.6333623347702618
834,0.6355453929875141
835,0.6335478360624771
836,0.6334546814432076
837,0.6262611021530371
838,0.622122890462515
839,0.6302805126004689
840,0.630656631059675
841,0.6390567866219374
842,0.6316500877469675
843,0.6349779988838593
844,0.6387432539801853
845,0.6297839518272289
846,0.6383280403541366
847,0.6343006966039125
848,0.6350470549039042
849,0.6259391733007122
850,0.6207014648087887
851,0.6392705914091711
852,0.6438311745448477
853,0.6284950875077291
854,0.6283997307195845
855,0.6383015642014941
856,0.6301128827527883
857,0.6235192205528609
858,0.6385418754725262
859,0.6334704596505135
860,0.6242789440479484
861,0.6245945703501954
862,0.632041598387483
863,0.6365733202956415
864,0.6302251593515625
865,0.6301653911732132
866,0.635227660127784
867,0.6350278784268218
868,0.6326598292545126
869,0.6225106737346229
870,0.6341100210351764
871,0.6355937734696424
872,0.6238724752856283
873,0.6373645206563291
874,0.6322359945747211
875,0.631524420410253
876,0.6324109108712918
877,0.632139087612523
878,0.6293587619428004
879,0.6339111940899738
880,0.630539672047772
881,0.6350917973496993
882,0.6316272000486731
883,0.6315438161642889
884,0.6341289742321958
885,0.6281368571202679
886,0.6190762191694815
887,0.6274105923065613
888,0.6315712942971742
889,0.631014146414756
890,0.6338475303728043
891,0.6274120985725489
892,0.6253654142465742
893,0.6303303712632875
894,0.6304981161385148
895,0.6335912570792944
896,0.6204852190750937
897,0.6319461746707535
898,0.6360498168962907
899,0.6311097914332222
900,0.6334562663394204
901,0.6347701096531871
902,0.63832465137794
903,0.6336181787190714
904,0.6205526471407836
905,0.6340507375061679
906,0.6373910827571103
907,0.628337729059207
908,0.6306273959962894
909,0.6396561789090073
910,0.6333561510345816
911,0.6314206506004496
912,0.6323751932331436
913,0.6294898446729511
914,0.6324752069378519
915,0.635075444861821
916,0.6324480231933499
917,0.6268660901783529
918,0.6334406018423596
919,0.6313839269194979
920,0.6311259757187089
921,0.6398896385755342
922,0.6320854934917922
923,0.6259687244571815
924,0.6358427089231338
925,0.6334885867294444
926,0.6266874933063963
927,0.625163789053379
928,0.6396875134749662
929,0.6291737111355604
930,0.6340732447425422
931,0.6368919429905908
932,0.6283631663772586
933,0.6273346831088905
934,0.6249810731129154
935,0.634520673425334
936,0.6301600633425118
937,0.63384596848246
938,0.6232415318037671
939,0.6279413695821849
940,0.6334885852555984
941,0.628568677638561
942,0.6351661263860364
943,0.626742996631026
944,0.6292724101643222
945,0.6251102199132913
946,0.6274548838936306
947,0.627362657792302
948,0.640507905756676
949,0.6270655101906175
950,0.6204931645312862
951,0.6304915142511882
952,0.6326049396355929
953,0.6316728003936802
954,0.6348598173097089
955,0.6371306547099228
956,0.6309304861482989
957,0.6434694223771503
958,0.6419351376414297
959,0.626997049965947
960,0.6394939393326162
961,0.6408801077858468
962,0.6296001841677856
963,0.6260874022695544
964,0.6314053144949503
965,0.6261143888424646
966,0.6306125148103714
967,0.6332921127098181
968,0.6252302356072569
969,0.6322905852314092
970,0.6255991013208773
971,0.6387316565418756
972,0.6363993539932405
973,0.6376592104031151
974,0.6388761487786704
975,0.6365831493371307
976,0.6311799714573074
977,0.633681395748264
978,0.6396520167839898
979,0.633861820228809
980,0.6360080437119349
981,0.6292119111810554
982,0.6324760936369298
983,0.6246258441121417
984,0.6326515479498068
985,0.6308070546139913
986,0.6368173734819402
987,0.629919974023965
988,0.631848158951119
989,0.6331671054779622
990,0.6382364311692792
991,0.6389890154971448
992,0.635530542899284
993,0.6318874020480113
994,0.633716314923697
995,0.6294024389849731
996,0.634855596668586
997,0.6392650024097211
998,0.6360235143192744
999,0.639206639420406
