,mae
614,0.3794445664109455
615,0.3786828667832915
616,0.38515604008060456
617,0.3884218850093802
618,0.38204918634510565
619,0.38392574503916244
620,0.3807021530364863
621,0.38309387428006475
622,0.3870733170435692
623,0.384654116268463
624,0.38589247451104386
625,0.3817473648586214
626,0.3869121819649585
627,0.385941782584019
628,0.3756312356031635
629,0.38035566014280814
630,0.3870157867096859
631,0.38224707302645394
632,0.38368300330531147
633,0.38498340404375836
634,0.381429927402949
635,0.3856561004791762
636,0.3769153694983917
637,0.37661036972516787
638,0.38297928323449265
639,0.38407323098112134
640,0.39253209523120236
641,0.3881064314106375
642,0.38778627466947746
643,0.39065949436907926
644,0.3820547062863893
645,0.3848534411670484
646,0.38655292252116774
647,0.3828565133798888
648,0.3823856296293836
649,0.38545079731961435
650,0.3869882630911514
651,0.39033455655587485
652,0.38250576791934876
653,0.38594408837323646
654,0.3865997146936152
655,0.3919881240475609
656,0.3903049506669827
657,0.3844091530286106
658,0.37449527896983387
659,0.38804440069011464
660,0.3886840003172487
661,0.38846591363595867
662,0.386617537941621
663,0.384671402674954
664,0.3925516710159282
665,0.38351127601229984
666,0.3858555560829972
667,0.38669923460821304
668,0.388217823734562
669,0.38296634723403644
670,0.3780317456514609
671,0.3901154884614374
672,0.3775628119657608
673,0.38250891825997735
674,0.38269915511855246
675,0.3803997871363026
676,0.3882543863679495
677,0.38612829646696606
678,0.38057305274863695
679,0.38588324040587274
680,0.38572909404273553
681,0.38217247588680703
682,0.38010543512287626
683,0.38506857743646683
